seed,policy,fault,severity,stage,metric,D_s,A_f,unique_absorption,veto_rate,mean_speed,validity,invalid_reason,git_commit
20260737,P2,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.657537,L1,False,0.927500,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.588287,L1,False,0.927500,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L1,False,0.927500,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L1,False,0.927500,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.602325,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.585725,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.608050,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.757500,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2b,False,0.670000,2.7924,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.962875,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.536837,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.962862,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.919800,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260737,P2,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2b,False,0.927500,2.7990,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.768300,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.855025,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.769000,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.875500,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.657500,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.520000,L8,True,0.640000,4.7288,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.970337,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.797500,4.2336,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.932500,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.770412,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.566738,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.768650,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.747812,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.650000,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.515000,L2b,False,0.647500,3.4738,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.772850,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.523850,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.627225,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.520612,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.764500,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.657500,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.600000,L2a,False,0.640000,3.9961,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.922925,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.846550,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.894300,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.839612,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.676150,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.542500,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260738,P2,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.575000,L7,True,0.840000,3.8156,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.805000,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.826950,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.809388,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.999650,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.615000,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.705000,,False,0.827500,4.9240,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.964488,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.712500,5.6572,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.967500,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.878537,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.581813,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.878500,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.509337,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.607500,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.702500,L2b,False,0.605000,4.0560,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.634500,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.529400,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.543150,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.526137,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.617775,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.597500,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.575000,L2a,False,0.615000,4.9108,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.916875,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.832600,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.800700,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.827638,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.716725,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.540000,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260739,P2,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.630000,L7,False,0.752500,4.9528,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.837750,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.978425,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.850562,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.515475,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.602500,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.705000,L6,False,0.865000,3.5657,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.973087,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.762500,4.6462,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.662500,L6,False,0.680000,3.8217,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260740,P2,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.832562,L6,False,0.680000,3.8217,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
